Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
	STEPHENS	EMILDA A.		O	CP00	2012	2011	5/14/2012	9101380	FD
	STEPHENSON	MARK		O	GO00	2012	2011	5/8/2012	8205214	FD
	STEVENS	GINA MARIE		O	LC00	2012	2011	5/15/2012	8205881	FD
	STEVENS	ROBERTA ANN		T	LC00	2012	2012	7/23/2012	8206673	FD
	STEVENS	ROBERTA ANN		O	LC00	2012	2011	5/14/2012	9101381	FD
	STEWART	ANNE E.		X	HI02	2012	2011	5/24/2012	8207411	FD
	STEWART	ANNE E.		O	HI02	2012	2011	7/13/2012	8206626	FD
	STEWART	CHRIS		A	UT02	2012	2011	12/19/2012	8209576	FD
	STEWART	CHRIS		O	UT02	2012	2011	5/24/2012	8208658	FD
	STEWART	DAVID B.		O	SH00	2012	2011	5/15/2012	8205871	FD
	STEWART	LAWRANNE		O	BA00	2012	2011	5/14/2012	9101382	FD
	STEWART	ROBERT W.		A	CB00	2012	2011	5/15/2012	8206189	FD
	STEWART	ROBERT W.		A	CB00	2012	2011	8/9/2012	8207002	FD
	STEWART	ROBERT W.		O	CB00	2012	2011	5/15/2012	8205880	FD
	STIPICEVIC	JOHN  A.		A	MW00	2012	2011	9/4/2012	8208265	FD
	STIPICEVIC	JOHN  A.		O	MW00	2012	2011	5/14/2012	9101383	FD
	STIVERS	JONATHAN		X	NL00	2012	2011	5/24/2012	8207412	FD
	STIVERS	JONATHAN		O	NL00	2012	2011	6/8/2012	8206261	FD
HONORABLE	STIVERS	STEVE		X	OH15	2012	2011	5/22/2012	8206924	FD
HONORABLE	STIVERS	STEVE		O	OH15	2012	2011	6/15/2012	8206382	FD
	STOCKING	ANDREW J.		A	CB00	2012	2011	6/11/2012	8206262	FD
	STOCKING	ANDREW J.		O	CB00	2012	2011	5/15/2012	8205897	FD
	STOCKING	ANDREW J.		A	CB00	2012	2011	7/24/2012	8206712	FD
	STOCKMAN	STEVE		A	TX36	2012	2011	5/15/2013	8210762	FD
	STOCKMAN	STEVE		O	TX36	2012	2011	4/11/2013	8210085	FD
	STODDARD	CLIFFORD C.	JR.	O	SO00	2012	2011	5/14/2012	9101384	FD
	STOICK	JORDAN P.		O	SD00	2012	2011	5/15/2012	8205902	FD
	STOKES	JUSTIN E.		X	NY24	2012	2011	5/17/2012	8207321	FD
	STOKES	JUSTIN E.		O	NY24	2012	2011	7/10/2012	8206525	FD
	STOLL	ADAM M.		O	LC00	2012	2011	5/14/2012	9101375	FD
	STOLTZFUS	EMILIE		O	LC00	2012	2011	5/15/2012	8205872	FD
	STOMBRES	STEVEN C.		O	ML00	2012	2011	5/15/2012	8205903	FD
	STONE	JOHN E.		O	TX31	2012	2011	5/15/2012	8205901	FD
	STOUGHTON	MARIA R.		O	AO00	2012	2011	5/9/2012	8205325	FD
	STRAIT	JILLIAN R.		O	RE00	2012	2011	5/15/2012	8205868	FD
	STRASSER	RICHARD C.		O	LC00	2012	2011	5/1/2012	9100682	FD
	STRATMAN	SAMUEL F.		T	IR00	2012	2012	10/3/2012	8209063	FD
	STRATMAN	SAMUEL F.		O	IR00	2012	2011	6/6/2012	8208716	FD
	STRAUGHN	PELHAM		X	AG00	2012	2011	5/15/2012	8207260	FD
	STRAUGHN	PELHAM		O	AG00	2012	2011	7/10/2012	9102236	FD
	STRAUGHN	PELHAM		A	AG00	2012	2011	9/24/2012	8208852	FD
	STRICKLAND	JOE  W.		O	CL00	2012	2011	4/27/2012	9100636	FD
	STRICKLAND	KELLE  A.		O	AL01	2012	2011	5/8/2012	8205215	FD
	STRIEBEL	ERICA A.		O	AP00	2012	2011	5/15/2012	8205869	FD
HONORABLE	STRODEL	DANIEL  J.		O	AO00	2012	2011	5/15/2012	8205874	FD
	STROKOFF	SANDRA  L.		A	LG00	2012	2011	8/8/2012	8207003	FD
	STROKOFF	SANDRA  L.		X	LG00	2012	2011	4/25/2012	8207100	FD
	STROKOFF	SANDRA  L.		X	LG00	2012	2011	7/17/2012	8207447	FD
	STROKOFF	SANDRA  L.		O	LG00	2012	2011	8/3/2012	8206825	FD
	STRONG	MARIA S.		O	LC00	2012	2011	5/15/2012	8205873	FD
	STUBBS	LINDA T.		X	LC00	2012	2011	5/8/2012	8207126	FD
	STUBBS	LINDA T.		O	LC00	2012	2011	6/28/2012	8206473	FD
	STUNTZ	LORI		O	JT00	2012	2011	5/14/2012	9101385	FD
HONORABLE	STUTZMAN	MARLIN A.		X	IN03	2012	2011	5/17/2012	8206925	FD
HONORABLE	STUTZMAN	MARLIN A.		A	IN03	2012	2011	10/16/2013	8213254	FD
HONORABLE	STUTZMAN	MARLIN A.		A	IN03	2012	2011	9/24/2012	8208829	FD
HONORABLE	STUTZMAN	MARLIN A.		O	IN03	2012	2011	8/13/2012	8207472	FD
	SU	SZU-NIEN		A	IR00	2012	2011	8/24/2012	8207801	FD
	SU	SZU-NIEN		O	IR00	2012	2011	5/14/2012	9101386	FD
	SUBT	SYLVIA S.		O	GP00	2012	2011	6/28/2012	8206474	FD
	SUBT	SYLVIA S.		X	GP00	2012	2011	5/16/2012	8207311	FD
	SUDDRETH	LUCY D.		O	LC00	2012	2011	5/9/2012	8205326	FD
	SUKOL	ROBERT M.		O	LR00	2012	2011	4/25/2012	8206126	FD
	SULLENBERGER	KEITH  A.		O	AO00	2012	2011	5/14/2012	9101387	FD
	SULLIVAN	ADAM  J.		O	GA01	2012	2011	5/15/2012	8205875	FD
	SULLIVAN	BARRY  K.		A	NC00	2012	2011	8/31/2012	8207836	FD
	SULLIVAN	BARRY  K.		O	NC00	2012	2011	5/15/2012	8205876	FD
HONORABLE	SULLIVAN	JOHN		O	OK01	2012	2011	5/14/2012	8205695	FD
	SULLIVAN	JOHN  F.		O	NS00	2012	2011	5/14/2012	9101388	FD
	SULLIVAN	JOHN V.		T	PL00	2012	2012	4/27/2012	8204984	FD
	SULLIVAN	MARK P.		O	LC00	2012	2011	5/3/2012	9100745	FD
	SULLIVAN	RAYMOND T.		O	GP00	2012	2011	5/15/2012	8205877	FD
	SULLIVAN	RAYMOND T.		T	GP00	2012	2012	9/12/2012	8208308	FD
	SUNDAHL	ALAN L.		O	CT05	2012	2011	4/24/2012	9100581	FD
	SUNG	CAROLYN H.		O	LC00	2012	2011	5/23/2012	9102041	FD
	SUNSHINE	ROBERT A.		O	CB00	2012	2011	5/15/2012	8205878	FD
	SURUMA	ASKIA  M.		O	WM00	2012	2011	5/9/2012	8205327	FD
	SUSALLA	MICHAEL  P.		O	SG00	2012	2011	5/3/2012	9100746	FD
HONORABLE	SUTTON	BETTY		O	OH13	2012	2011	5/15/2012	8205696	FD
	SWALWELL	ERIC MICHAEL		A	CA15	2012	2011	6/11/2013	8212244	FD
	SWALWELL	ERIC MICHAEL		A	CA15	2012	2011	12/19/2012	8209578	FD
	SWALWELL	ERIC MICHAEL		A	CA15	2012	2011	12/26/2012	8209598	FD
	SWALWELL	ERIC MICHAEL		O	CA15	2012	2011	10/22/2012	8209280	FD
	SWANSON	RANDY  A.		O	OK05	2012	2011	5/15/2012	8205879	FD
	SWEATT	LOREN  E.		X	EE00	2012	2011	5/8/2012	8207127	FD
	SWEATT	LOREN  E.		O	EE00	2012	2011	7/24/2012	8206713	FD
	SWEENEY	JOHN MARK		O	LC00	2012	2011	4/23/2012	9100554	FD
	SWENDIMAN	KATHLEEN S.		O	LC00	2012	2011	5/7/2012	8206135	FD
	SWIFT	AFTON		T	WA03	2012	2012	3/7/2012	9100417	FD
	SYNNES	MARK A.		O	LG00	2012	2011	5/4/2012	9100778	FD
	SYRJAMAKI	JOSHUA  M.		O	MN01	2012	2011	5/16/2012	9101896	FD
	SZPINDOR	CATHERINE L.		A	AO00	2012	2011	8/14/2012	8207587	FD
	SZPINDOR	CATHERINE L.		O	AO00	2012	2011	5/11/2012	9101096	FD
	SZWEC	PETER S.		O	LG00	2012	2011	6/13/2012	9102177	FD
	TA	MINH T.		O	WI04	2012	2011	5/14/2012	9101389	FD
	TAFARI	HADDIS N.		O	IG00	2012	2011	5/8/2012	8208320	FD
	TAFT MORALES	MAUREEN E.		X	LC00	2012	2011	5/2/2012	8207109	FD
	TAFT MORALES	MAUREEN E.		O	LC00	2012	2011	9/20/2012	8208742	FD
	TAGMIRE	FRANCIS  J.		O	NJ01	2012	2011	5/11/2012	9101097	FD
	TAKANO	MARK		A	CA44	2012	2011	1/4/2013	8209638	FD
	TAKANO	MARK		O	CA44	2012	2011	11/15/2012	8209460	FD
	TAMMADGE	JAMES A.		O	AO00	2012	2011	7/19/2012	8206674	FD
	TANEJA	MANJIT S.		O	GP00	2012	2011	5/15/2012	8205919	FD
	TANONAKA	ROD SUEO		O	HI01	2012	2011	5/15/2012	9101988	FD
	TANTILLO	ANDREW M.		O	NY27	2012	2011	5/2/2012	9100715	FD
	TARNOFF	CURT		O	LC00	2012	2011	5/2/2012	9100716	FD
	TATEISHI	PETER L.		T	CA03	2012	2012	11/2/2012	8209385	FD
	TATEISHI	PETER L.		O	CA03	2012	2011	4/16/2012	9100508	FD
	TATELMAN	TODD BARRY		A	GC00	2012	2011	9/5/2012	8208266	FD
	TATELMAN	TODD BARRY		O	GC00	2012	2011	5/15/2012	8206265	FD
	TAWIL	NATALIE J.		O	CB00	2012	2011	5/4/2012	9100779	FD
	TAYLOR	DANIEL		O	SO00	2012	2011	5/15/2012	8205858	FD
	TAYLOR	KATHERINE L.		O	GP00	2012	2011	6/4/2012	8206263	FD
	TAYLOR	PAUL  B.		A	JU00	2012	2011	8/21/2012	8207776	FD
	TAYLOR	PAUL  B.		A	JU00	2012	2011	10/11/2012	8209148	FD
	TAYLOR	PAUL  B.		O	JU00	2012	2011	4/26/2012	9100618	FD
	TAYLOR	SALLIE B.		T	MD06	2012	2012	1/9/2013	8209663	FD
	TAYLOR	STEVE  M.		A	MO02	2012	2011	9/6/2012	8208267	FD
	TAYLOR	STEVE  M.		A	MO02	2012	2011	9/7/2012	8208286	FD
	TAYLOR	STEVE  M.		O	MO02	2012	2011	5/9/2012	8205328	FD
	TAYLOR	TERRANCE  R.		O	MD05	2012	2011	5/14/2012	9101390	FD
	TAYLOR	THOMAS B.		O	CP00	2012	2011	5/15/2012	8205860	FD
	TAYLOR-SCOTT	SHANNON		O	CL00	2012	2011	5/15/2012	8205859	FD
	TECKLENBURG	MICHAEL H.		O	NL00	2012	2011	5/14/2012	9101392	FD
	TEITZ	ALEXANDRA		O	CM00	2012	2011	5/14/2012	8206104	FD
	TELLER	PAUL  S.		O	MI03	2012	2011	5/15/2012	8205861	FD
	TEMPLE CLAGGETT	KARYN A.		X	LC00	2012	2011	5/15/2012	8207261	FD
	TEMPLE CLAGGETT	KARYN A.		X	LC00	2012	2011	6/15/2012	8207419	FD
	TEMPLE CLAGGETT	KARYN A.		O	LC00	2012	2011	8/15/2012	8207574	FD
	TERRY	GREGORY ADAM		O	LA05	2012	2011	8/17/2012	8207609	FD
HONORABLE	TERRY	LEE		O	NE02	2012	2011	5/15/2012	8205697	FD
	TERRY	PAUL  D.		O	AP00	2012	2011	5/9/2012	8205329	FD
	THAI	BINH V.		O	CB00	2012	2011	5/15/2012	8205862	FD
	THAI	BINH V.		A	CB00	2012	2011	5/15/2012	8205863	FD
	THAMASETT	STEPHEN  M.		O	AO00	2012	2011	5/16/2012	9101897	FD
	THOMAS	BRAD  M.		X	EE00	2012	2011	5/14/2012	8207170	FD
	THOMAS	BRAD  M.		O	EE00	2012	2011	6/13/2012	9102178	FD
	THOMAS	CHAD B.		O	CP00	2012	2011	5/15/2012	8205864	FD
	THOMAS	CONSTANCE  D.		O	HO00	2012	2011	5/15/2012	9101592	FD
	THOMAS	DANA N.		O	CL00	2012	2011	8/3/2012	8206833	FD
	THOMAS	GINGER T.		O	GP00	2012	2011	7/16/2012	8206589	FD
	THOMAS	GREG  W.		T	SC05	2012	2012	11/8/2012	8209458	FD
	THOMAS	GREG  W.		T	SC05	2012	2012	10/31/2012	8209386	FD
	THOMAS	GREG  W.		O	SC05	2012	2011	4/25/2012	9100605	FD
	THOMAS	JOSEPH H.	IV	O	GA12	2012	2011	5/15/2012	8205865	FD
	THOMAS	KENNETH R.		O	LC00	2012	2011	5/14/2012	9101393	FD
	THOMAS	RONALD  D.		O	CL00	2012	2011	4/16/2012	9100509	FD
HONORABLE	THOMPSON	BENNIE G.		O	MS02	2012	2011	5/16/2012	8205701	FD
	THOMPSON	CORA  A.		O	NJ12	2012	2011	5/14/2012	9101394	FD
HONORABLE	THOMPSON	GLENN		O	PA05	2012	2011	5/10/2012	8205698	FD
HONORABLE	THOMPSON	GLENN		A	PA05	2012	2011	5/31/2012	9102117	FD
	THOMPSON	MARCIA		O	GP00	2012	2011	4/23/2012	9100556	FD
	THOMPSON	MARK W.		O	AO00	2012	2011	4/27/2012	9100637	FD
HONORABLE	THOMPSON	MIKE		O	CA01	2012	2011	5/9/2012	8205699	FD
	THOMPSON	RYAN		O	TX06	2012	2011	5/15/2012	8205866	FD
	THOMSON	RICHARD G.		O	AG00	2012	2011	5/15/2012	8205867	FD
HONORABLE	THORNBERRY	MAC		O	TX13	2012	2011	5/14/2012	8205700	FD
	THORNE	DRAY A.		O	EE00	2012	2011	5/8/2012	8205216	FD
	THORNTON	TRACEY E.		O	GA02	2012	2011	5/15/2012	9101797	FD
	THORSEN	ANNE B.		A	SH00	2012	2011	1/15/2013	8209667	FD
	THORSEN	ANNE B.		O	SH00	2012	2011	5/15/2012	9101796	FD
	THREATT	ADRIANNE  G.		X	BA00	2012	2011	5/15/2012	8207312	FD
	THREATT	ADRIANNE  G.		O	BA00	2012	2011	6/13/2012	9102179	FD
	THREATT	ADRIANNE  G.		T	BA00	2012	2012	12/31/2012	8209614	FD
HONORABLE	TIBERI	PATRICK J.		X	OH12	2012	2011	5/17/2012	8206926	FD
HONORABLE	TIBERI	PATRICK J.		O	OH12	2012	2011	6/14/2012	8206314	FD
	TIEMANN	MARY E.		O	LC00	2012	2011	5/14/2012	9101395	FD
HONORABLE	TIERNEY	JOHN F.		O	MA06	2012	2011	5/15/2012	8205702	FD
	TIGHE	WILLIAM		O	PA10	2012	2011	5/15/2012	9101798	FD
	TILLETT	BARBARA B.		X	LC00	2012	2011	1/11/2013	8209654	FD
	TILLETT	BARBARA B.		O	LC00	2012	2011	4/20/2012	9100529	FD
	TILLETT	BARBARA B.		T	LC00	2012	2012	4/9/2013	9102238	FD
	TILLETT	THOMAS P.		A	PA16	2012	2011	3/8/2013	8209935	FD
	TILLETT	THOMAS P.		O	PA16	2012	2011	5/9/2012	8205330	FD
	TILSON	SIBYL LOUISE		O	LC00	2012	2011	5/14/2012	9101396	FD
	TIPPENS	JULIE N.		T	HI01	2012	2012	2/21/2012	8204686	FD
HONORABLE	TIPTON	SCOTT R.		A	CO03	2012	2011	7/10/2012	8206512	FD
HONORABLE	TIPTON	SCOTT R.		O	CO03	2012	2011	5/23/2012	8205703	FD
	TIRADO	JUAN CONTRERAS		T	CB00	2012	2012	7/9/2012	8206527	FD
	TIRADO	JUAN CONTRERAS		T	CB00	2012	2012	5/21/2012	8205135	FD
	TITUS	DINA		X	NV01	2012	2011	5/22/2012	8207086	FD
	TITUS	DINA		O	NV01	2012	2011	6/11/2012	8208892	FD
	TODD	DUSTIN J.		O	NY21	2012	2011	5/9/2012	8205331	FD
	TODD	SUSAN HARLEY		O	LC00	2012	2011	6/12/2012	8206264	FD
	TOLAR	HELEN  W.		X	VR00	2012	2011	5/14/2012	8207171	FD
	TOLAR	HELEN  W.		A	VR00	2012	2011	9/28/2012	8209019	FD
	TOLAR	HELEN  W.		O	VR00	2012	2011	7/6/2012	8206528	FD
	TOLLESON	JESSE D.		O	NS00	2012	2011	4/16/2012	9100510	FD
	TOMAN	CARA		O	PA04	2012	2011	5/11/2012	9101101	FD
	TOMBERLIN	MICHAEL		O	MN08	2012	2011	5/11/2012	8205106	FD
	TOMBERLIN	MICHAEL		T	MN08	2012	2012	6/8/2012	8206251	FD
	TOMERO	LEONOR		X	NS00	2012	2011	5/16/2012	8207313	FD
	TOMERO	LEONOR		X	NS00	2012	2011	7/23/2012	8207455	FD
	TOMERO	LEONOR		O	NS00	2012	2011	8/13/2012	8207517	FD
	TONEY	FRED	JR.	O	AO00	2012	2011	5/15/2012	9101800	FD
HONORABLE	TONKO	PAUL		O	NY21	2012	2011	5/8/2012	8205704	FD
	TOPEROFF	LAWRENCE B.		O	AO00	2012	2011	5/7/2012	9100862	FD
	TOPOLESKI	JULIE H.		O	CB00	2012	2011	5/11/2012	9101099	FD
	TORREGROSA	DAVID F.		O	CB00	2012	2011	5/11/2012	9101100	FD
	TORUNO	MIGUEL J.		O	SO00	2012	2011	5/10/2012	9100937	FD
	TOUTON	MARIACAMILLE C.		O	RE00	2012	2011	5/15/2012	9101513	FD
	TOUTON	MARIACAMILLE C.		A	RE00	2012	2011	9/12/2012	8208242	FD
	TOWERS	JONATHAN A.		O	VR00	2012	2011	5/15/2012	9101801	FD
HONORABLE	TOWNS	EDOLPHUS		O	NY10	2012	2011	5/15/2012	8205705	FD
	TOWSE	LINDA J.		O	WI06	2012	2011	5/14/2012	9101397	FD
	TRAUB	JONATHAN G.		T	WM00	2012	2012	5/15/2012	8205136	FD
	TRIGG	HUGH B.		O	JT00	2012	2011	5/14/2012	9101398	FD
	TROLAN	WILLIAM L.		A	SG00	2012	2011	8/23/2012	8207777	FD
	TROLAN	WILLIAM L.		O	SG00	2012	2011	5/9/2012	8205332	FD
	TRUNKEY	R. DEREK		O	CB00	2012	2011	5/15/2012	9101802	FD
	TRUSHEL	TIMOTHY D.		O	LR00	2012	2011	5/14/2012	9101400	FD
	TRYON	WARREN		A	BA00	2012	2011	8/22/2012	8207778	FD
	TRYON	WARREN		O	BA00	2012	2011	5/15/2012	9101803	FD
	TSAI	LILIAN C.		A	AO00	2012	2011	3/18/2014	9105116	FD
	TSAI	LILIAN C.		O	AO00	2012	2011	5/15/2012	9101804	FD
HONORABLE	TSONGAS	NIKI		O	MA05	2012	2011	5/15/2012	8205706	FD
	TUCHRELLO	WILLIAM P.		O	LC00	2012	2011	5/14/2012	9101401	FD
	TUCK	EMILY E.		O	AO00	2012	2011	5/11/2012	9101102	FD
	TUCKER	CHERYLE R.		X	AP00	2012	2011	5/17/2012	8207320	FD
	TUCKER	CHERYLE R.		O	AP00	2012	2011	8/13/2012	8207518	FD
	TUCKER	DAVID M.		O	VR00	2012	2011	5/14/2012	9101399	FD
	TURKO	CARREN S.		A	WM00	2012	2011	8/22/2012	8207779	FD
	TURKO	CARREN S.		O	WM00	2012	2011	5/1/2012	9100683	FD
	TURNBULL	MICHAEL G.		O	AC00	2012	2011	5/14/2012	9101402	FD
	TURNBULL	SUSAN W.		O	SE00	2012	2011	6/15/2012	8206376	FD
	TURNER	ANNE M.		O	BA00	2012	2011	6/8/2012	9102164	FD
	TURNER	JEFFREY E.		A	GP00	2012	2011	6/12/2012	8206266	FD
	TURNER	JEFFREY E.		O	GP00	2012	2011	5/15/2012	9101805	FD
	TURNER	LESLEY E.		O	AP00	2012	2011	5/16/2012	9101898	FD
HONORABLE	TURNER	MICHAEL R.		O	OH03	2012	2011	5/15/2012	8205707	FD
HONORABLE	TURNER	ROBERT L.		X	NY09	2012	2011	5/17/2012	8206927	FD
HONORABLE	TURNER	ROBERT L.		O	NY09	2012	2011	5/18/2012	9102114	FD
	TWINCHEK	MICHAEL S.		O	HM00	2012	2011	5/10/2012	9100938	FD
	TYMON	JAMES J.	JR.	O	TI00	2012	2011	5/15/2012	9101806	FD
	TZAMARAS	TAXIARXIS		O	AC00	2012	2011	5/15/2012	9101807	FD
	TZOUMAS	SHELLY		T	AO00	2012	2012	5/24/2012	9102042	FD
	ULRICH	LINDA A.		A	HO00	2012	2011	5/8/2012	8205053	FD
	ULRICH	LINDA A.		O	HO00	2012	2011	5/8/2012	8205217	FD
	UNGAR	BERNARD I.		O	AC00	2012	2011	5/7/2012	9100863	FD
	UNGERECHT	TODD		O	RE00	2012	2011	5/11/2012	9101103	FD
	UNRUH COHEN	ANA L.		O	RE00	2012	2011	5/15/2012	9101550	FD
	UPSHUR	RODNEY  T.		O	IG00	2012	2011	5/10/2012	9100939	FD
	UPSHUR	RODNEY  T.		A	IG00	2012	2011	8/30/2012	8207837	FD
	UPSHUR	RODNEY  T.		A	IG00	2012	2011	10/10/2012	8209124	FD
HONORABLE	UPTON	FRED		O	MI06	2012	2011	5/15/2012	8205709	FD
	UREY	RICHARD  L.		O	NV01	2012	2011	5/15/2012	9101808	FD
	USSERY	ELIZABETH		T	AO00	2012	2012	1/9/2012	8204495	FD
	VACCARO	MATTHEW L.		O	RE00	2012	2011	5/11/2012	9101105	FD
	VALADAO	DAVID		O	CA20	2012	2011	10/31/2012	8209368	FD
	VAN BOOVEN	DARREN		O	AO00	2012	2011	6/7/2012	9102165	FD
	VAN DER HEIDE	JENNIFER		O	CA15	2012	2011	5/11/2012	9101104	FD
	VAN DER REYDEN	DIANNE L.		X	LC00	2012	2011	5/2/2012	8207110	FD
	VAN DER REYDEN	DIANNE L.		T	LC00	2012	2012	4/25/2012	8204965	FD
	VAN DER REYDEN	DIANNE L.		O	LC00	2012	2011	6/6/2012	8206190	FD
	VAN FLEIN	THOMAS V.		O	AZ01	2012	2011	6/14/2012	8206355	FD
HONORABLE	VAN HOLLEN	CHRIS		O	MD08	2012	2011	5/15/2012	8205500	FD
	VAN OUDENAREN	JOHN		O	LC00	2012	2011	6/12/2012	8206267	FD
	VAN PATTON	MATTHEW A.		O	SC04	2012	2011	5/4/2012	9100781	FD
	VAN SANTEN	JOHN H.	III	A	GP00	2012	2011	6/7/2012	8206268	FD
	VAN SANTEN	JOHN H.	III	O	GP00	2012	2011	5/15/2012	9101810	FD
	VAN SCOYOC	EDWARD		A	RE00	2012	2011	9/11/2012	8208244	FD
	VAN SCOYOC	EDWARD		O	RE00	2012	2011	5/15/2012	9101811	FD
	VANCE	JUNE		O	GP00	2012	2011	5/1/2012	9100684	FD
MS.	VANCE-COOKS	DAVITA		O	GP00	2012	2011	5/15/2012	9101812	FD
	VANDERSLICE	JEFF		O	CA46	2012	2011	5/15/2012	9101809	FD
	VANN	PAUL A.		O	CB00	2012	2011	4/20/2012	9100530	FD
	VANSANT	FRANCIS  G.		O	CL00	2012	2011	5/15/2012	9101813	FD
	VARNHAGEN	MICHELE		O	EE00	2012	2011	5/15/2012	9101814	FD
	VASSAR	BANYON N.		O	JU00	2012	2011	5/15/2012	9101815	FD
	VASSAR	BOBBY NORRIS		O	VA03	2012	2011	5/15/2012	9101816	FD
	VEAL	DALE L.		O	CP00	2012	2011	5/11/2012	9101106	FD
	VEATCH	JOHN E.		O	SG00	2012	2011	5/3/2012	9100747	FD
	VELA	FILEMON		O	TX27	2012	2011	5/7/2012	8208333	FD
HONORABLE	VELAZQUEZ	NYDIA M.		O	NY12	2012	2011	5/15/2012	8205710	FD
	VELITCHKOV	ANGEL N.		T	NE01	2012	2012	11/2/2012	8209387	FD
	VEMURI	KUMAR V.		A	AO00	2012	2011	8/17/2012	8207607	FD
	VEMURI	KUMAR V.		O	AO00	2012	2011	5/8/2012	8205218	FD
	VENTRE	JAMES L.		O	AO00	2012	2011	5/15/2012	9101817	FD
	VERDEROSA	MATTHEW R.		O	CP00	2012	2011	5/15/2012	9101818	FD
	VERMILLION	STEPHEN	III	O	FL25	2012	2011	5/15/2012	9101819	FD
	VERNON	LAMONT R.		O	GP00	2012	2011	5/15/2012	8206156	FD
	VEST	TERESA M.		O	JU00	2012	2011	5/10/2012	9100940	FD
	VILLANO	PETER		X	NS00	2012	2011	5/15/2012	8207262	FD
	VILLANO	PETER		A	NS00	2012	2011	12/10/2012	8209540	FD
	VILLANO	PETER		A	NS00	2012	2011	9/11/2012	8208245	FD
	VILLANO	PETER		O	NS00	2012	2011	7/20/2012	8206675	FD
	VINYARD	ASHLEE R.		O	TX21	2012	2011	5/15/2012	9101821	FD
	VIRGA	MEGAN E.		A	CB00	2012	2011	8/3/2012	8206834	FD
	VIRGA	MEGAN E.		O	CB00	2012	2011	5/15/2012	9101822	FD
HONORABLE	VISCLOSKY	PETER J.		O	IN01	2012	2011	5/10/2012	8205711	FD
	VITA	SUSAN H.		X	LC00	2012	2011	5/4/2012	8207117	FD
	VITA	SUSAN H.		O	LC00	2012	2011	7/13/2012	8206629	FD
	VOGEL	JOSHUA A.		O	CP00	2012	2011	8/15/2012	8208544	FD
	VOGT O'CONNOR	DIANE L.		O	LC00	2012	2011	6/25/2012	8208272	FD
	VOIGHT	FRANK A.		O	CP00	2012	2011	5/14/2012	9101403	FD
	VON  HARDERS	KIMBERLY A.		O	AO00	2012	2011	5/11/2012	9101107	FD
	WADA	DEBRA S.		O	NS00	2012	2011	5/14/2012	9101404	FD
	WAGNER	ANN L.		X	MO02	2012	2011	5/22/2012	8207087	FD
	WAGNER	ANN L.		O	MO02	2012	2011	5/25/2012	8208682	FD
	WAGNER	JOHN F.	JR.	O	LR00	2012	2011	4/19/2012	9100511	FD
HONORABLE	WALBERG	TIM		X	MI07	2012	2011	5/17/2012	8206928	FD
HONORABLE	WALBERG	TIM		O	MI07	2012	2011	5/18/2012	8205712	FD
HONORABLE	WALDEN	GREG		O	OR02	2012	2011	5/15/2012	8205713	FD
	WALDOW	ERIC C.		O	CP00	2012	2011	5/10/2012	9100941	FD
	WALDRIP	BRIAN  D.		X	TI00	2012	2011	5/22/2012	8207400	FD
	WALDRIP	BRIAN  D.		X	TI00	2012	2011	7/23/2012	8207456	FD
	WALDRIP	BRIAN  D.		O	TI00	2012	2011	8/14/2012	8207588	FD
	WALKER	ANTOINE M.		A	WM00	2012	2011	9/6/2012	8208268	FD
	WALKER	ANTOINE M.		O	WM00	2012	2011	5/15/2012	9101823	FD
	WALKER	BEAU T.		A	AR03	2012	2011	10/22/2012	8209253	FD
	WALKER	BEAU T.		O	AR03	2012	2011	5/15/2012	9101824	FD
	WALKER	EDWARD L.		O	GO00	2012	2011	5/11/2012	9101108	FD
	WALKER	GERAND L.		O	CP00	2012	2011	4/27/2012	9100638	FD
	WALKER	MARK A.		O	IN05	2012	2011	5/14/2012	9101405	FD
	WALKER	MARY B.		A	GC00	2012	2011	6/24/2013	8212358	FD
	WALKER	MARY B.		X	GC00	2012	2011	5/8/2012	8207128	FD
	WALKER	MARY B.		X	GC00	2012	2011	7/12/2012	8207435	FD
	WALKER	MARY B.		O	GC00	2012	2011	8/7/2012	8207004	FD
	WALKER	MELINDA M.		O	CL00	2012	2011	4/24/2012	9100582	FD
	WALKER	MICHAEL H.		O	LA05	2012	2011	5/14/2012	9101406	FD
	WALKER	RYAN P.		O	OH05	2012	2011	5/15/2012	9101825	FD
	WALKINSHAW	JAMES  R.		O	VA11	2012	2011	5/14/2012	9101407	FD
	WALLACE	BARBARA CHILDS		O	CV00	2012	2011	5/2/2012	9100717	FD
HONORABLE	WALSH	JOE		O	IL08	2012	2011	5/15/2012	8205714	FD
HONORABLE	WALZ	TIMOTHY J.		O	MN01	2012	2011	5/15/2012	8205715	FD
	WANDEL	BRYAN P.		O	SE00	2012	2011	5/15/2012	9101826	FD
	WANG	AMELIA		A	CA32	2012	2011	10/2/2012	8209065	FD
	WANG	AMELIA		O	CA32	2012	2011	5/15/2012	9101827	FD
	WANG	GANG		O	AO00	2012	2011	5/8/2012	8205219	FD
	WARD	AKIKO Z.		O	GP00	2012	2011	4/26/2012	8206134	FD
	WARD	MICHAEL J.		O	IN04	2012	2011	5/15/2012	9101828	FD
	WARNER	NANCY  M.		O	NS00	2012	2011	5/11/2012	8206118	FD
	WARNER	NANCY  M.		A	NS00	2012	2011	8/24/2012	8207802	FD
